track_name,track_id,album_name,album_id,artist_name,artist_id,artist_popularity,track_popularity,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,energy_danceability,acoustic_instrumental_diff,mood_index,latent_0,latent_1,latent_2,latent_3,cluster_id
추락 - 2021 Remaster Version,4yz5CHHUKALH3UE9ZceMgg,Memories...속으로 Pt. 2,1J6tiKqadxv8f6zdO2l913,Lim Jae Beum,7cYFopPCh8aSpBHANLgLaV,38.0,0.0,2021-06-30,0.487,0.385,0.0,-8.17,0.0,0.0303,0.717,4.72e-06,0.0916,0.155,115.237,242833.0,0.187495,0.71699528,0.27,-0.6899591,-1.2786846,0.55118287,1.1816877,1
고해 - 2021 Remaster Version,451aWz6dABe0AU7wzIPnDS,Memories...속으로 Pt. 2,1J6tiKqadxv8f6zdO2l913,Lim Jae Beum,7cYFopPCh8aSpBHANLgLaV,38.0,1.0,2021-06-30,0.474,0.639,0.0,-4.813,1.0,0.0549,0.261,0.0,0.348,0.229,156.042,335386.0,0.302886,0.261,0.434,1.5841544,-2.1801484,1.4912134,-2.3120317,3
The Same Old Story - 2021 Remaster Version,6z9esYqQxn64vy5SGHK3G8,Memories...속으로 Pt. 2,1J6tiKqadxv8f6zdO2l913,Lim Jae Beum,7cYFopPCh8aSpBHANLgLaV,38.0,0.0,2021-06-30,0.463,0.835,9.0,-4.171,0.0,0.0387,0.111,0.000318,0.342,0.374,174.073,300342.0,0.386605,0.110682,0.6045,0.66110533,-3.5977652,1.9865516,-3.7591228,3
살아야지 [30주년기념 전국투어 콘서트] - Live Version,3r8tX7UIvrgHWfT5RF1B7x,Memories...속으로 Pt. 2,1J6tiKqadxv8f6zdO2l913,Lim Jae Beum,7cYFopPCh8aSpBHANLgLaV,38.0,1.0,2021-06-30,0.449,0.38,9.0,-8.402,0.0,0.0254,0.556,0.000403,0.962,0.107,77.66,260204.0,0.17062,0.555597,0.2435,10.690387,0.83916956,0.17998967,-3.2974997,2
겨울편지 [30주년기념 전국투어 콘서트] - Live Version,2ZGg3J06JeS9fsHZ1VCcI9,Memories...속으로 Pt. 2,1J6tiKqadxv8f6zdO2l913,Lim Jae Beum,7cYFopPCh8aSpBHANLgLaV,38.0,0.0,2021-06-30,0.474,0.62,1.0,-5.066,1.0,0.0324,0.529,0.0,0.671,0.161,135.766,257657.0,0.29388,0.529,0.3905,6.008399,-0.46251053,0.56775236,-2.869338,2
낙인 [30주년기념 전국투어 콘서트] - Live Version,3OgHNvkBoIPxIoCYKPgcXp,Memories...속으로 Pt. 2,1J6tiKqadxv8f6zdO2l913,Lim Jae Beum,7cYFopPCh8aSpBHANLgLaV,38.0,4.0,2021-06-30,0.365,0.857,8.0,-4.971,0.0,0.0712,0.495,0.0,0.973,0.221,143.745,297442.0,0.312805,0.495,0.539,9.587796,-2.0441632,0.66732717,-4.78483,2
WE,73ZstMbTmOYuT7QtIdg5G1,Right Through Me,0RuZ46wBwNUBTAcm3XL7iJ,DAY6 (Even of Day),6uAlmplr9znkwaYj3ysgLd,50.0,46.0,2021-07-05,0.497,0.722,2.0,-5.405,1.0,0.0337,0.0961,0.0,0.148,0.338,170.076,230746.0,0.358834,0.0961,0.53,-0.5264479,-3.2387636,1.9813725,-2.580378,3
Right Through Me,2dVAFcKzQAXBbDPkjfNqRa,Right Through Me,0RuZ46wBwNUBTAcm3XL7iJ,DAY6 (Even of Day),6uAlmplr9znkwaYj3ysgLd,50.0,54.0,2021-07-05,0.632,0.762,8.0,-3.475,1.0,0.0689,0.173,0.0,0.27,0.844,175.979,217972.0,0.481584,0.173,0.8029999999999999,-0.46318012,-2.9271371,1.2412417,-4.607039,3
WALK,6uBWMoDZITSfEicLPuMW8l,Right Through Me,0RuZ46wBwNUBTAcm3XL7iJ,DAY6 (Even of Day),6uAlmplr9znkwaYj3ysgLd,50.0,45.0,2021-07-05,0.591,0.79,6.0,-5.959,1.0,0.118,0.509,0.0,0.113,0.676,169.851,218640.0,0.4668899999999999,0.509,0.7330000000000001,-1.158081,-3.4545674,1.1747421,-3.2684746,3
all the things you wanted,52whWw3KoBFHATz8sHoPPU,Right Through Me,0RuZ46wBwNUBTAcm3XL7iJ,DAY6 (Even of Day),6uAlmplr9znkwaYj3ysgLd,50.0,42.0,2021-07-05,0.607,0.583,7.0,-4.676,1.0,0.028,0.252,0.0,0.245,0.333,136.046,195503.0,0.3538809999999999,0.252,0.4579999999999999,-0.04792598,-1.0921869,0.53089035,-0.28018636,1
from the ending of a tragedy,7rfyK5CqNvDHC4EtZ0hfuE,Right Through Me,0RuZ46wBwNUBTAcm3XL7iJ,DAY6 (Even of Day),6uAlmplr9znkwaYj3ysgLd,50.0,42.0,2021-07-05,0.608,0.879,2.0,-4.485,1.0,0.0359,0.000564,0.0,0.113,0.278,127.98,189787.0,0.534432,0.000564,0.5785,0.38112286,-0.9481557,0.23016927,-0.17191106,1
Home Alone,5X4AFw9JSedXacca9Y5bMO,Right Through Me,0RuZ46wBwNUBTAcm3XL7iJ,DAY6 (Even of Day),6uAlmplr9znkwaYj3ysgLd,50.0,42.0,2021-07-05,0.733,0.912,10.0,-3.506,1.0,0.0304,0.0103,0.0,0.199,0.668,126.95,202606.0,0.668496,0.0103,0.79,0.36768836,-0.57783425,-0.10811916,-0.5992595,1
LOVE PARADE,3cppKGBLYhmYU9r5APbIwa,Right Through Me,0RuZ46wBwNUBTAcm3XL7iJ,DAY6 (Even of Day),6uAlmplr9znkwaYj3ysgLd,50.0,44.0,2021-07-05,0.66,0.642,8.0,-5.418,0.0,0.0374,0.179,4.03e-06,0.642,0.637,140.011,223084.0,0.42372,0.17899597,0.6395,4.713118,-0.2075902,-0.3130555,-3.6305623,2
BEAM BEAM,1VjIS4qoyD6JS2rNZQgE00,Windy,1lv92CIVZbB2BsHmIx7qJf,JEON SOYEON,6Xg22wJOAcnvPUfk5WvODH,54.0,44.0,2021-07-05,0.799,0.875,10.0,-4.258,0.0,0.144,0.0332,4.24e-06,0.348,0.795,109.976,167853.0,0.699125,0.03319576,0.835,0.7988303,-0.8152125,-1.287175,-1.1921346,1
Weather,15ngHJXClzsYatjQxFVNUO,Windy,1lv92CIVZbB2BsHmIx7qJf,JEON SOYEON,6Xg22wJOAcnvPUfk5WvODH,54.0,39.0,2021-07-05,0.915,0.73,3.0,-4.95,1.0,0.0564,0.0918,1.68e-05,0.153,0.96,118.025,165640.0,0.66795,0.0917832,0.845,-0.5089401,-0.24011633,-0.8237891,-1.0139527,1
Quit,54y2W3EYYsSnyqL1rinbJb,Windy,1lv92CIVZbB2BsHmIx7qJf,JEON SOYEON,6Xg22wJOAcnvPUfk5WvODH,54.0,35.0,2021-07-05,0.745,0.673,0.0,-4.363,1.0,0.0906,0.1,9.43e-06,0.0781,0.561,75.04,189853.0,0.5013850000000001,0.09999057,0.617,0.17199522,-0.65911776,-0.30380008,0.20760426,1
Psycho,57LioO1gSll1wvPDAjiET3,Windy,1lv92CIVZbB2BsHmIx7qJf,JEON SOYEON,6Xg22wJOAcnvPUfk5WvODH,54.0,42.0,2021-07-05,0.786,0.781,9.0,-4.265,0.0,0.19,0.314,4.6e-05,0.162,0.528,82.954,155640.0,0.613866,0.313954,0.6545000000000001,0.46923196,-1.681412,-1.2856798,0.07443884,1
Is this bad b****** number?,5xTy9p0IXI8lRaU6iLGikC,Windy,1lv92CIVZbB2BsHmIx7qJf,"JEON SOYEON, BIBI, Lee Young Ji","6Xg22wJOAcnvPUfk5WvODH, 6UbmqUEgjLA6jAcXwbM1Z9, 0Y2AcMPMpeuPXtPQGVvRBq",66.0,54.0,2021-07-05,0.901,0.637,0.0,-4.453,1.0,0.254,0.0802,0.0,0.0486,0.715,90.958,165333.0,0.573937,0.0802,0.6759999999999999,-0.061317146,-2.2324314,-2.1186595,-0.33228186,1
Tear Drop,5T6UFJ0AtAU7gXGybQ0HH7,TURN OVER,5zt8nriwNFRlrZD3Gi4NRI,SF9,7LOmc7gyMVMOWF8qwEdn2X,51.0,48.0,2021-07-05,0.697,0.925,11.0,-4.9,0.0,0.0466,0.0836,0.000135,0.142,0.336,119.963,197309.0,0.644725,0.083465,0.6305000000000001,0.42018354,-0.7544856,0.046366543,-0.015387043,1
|Believer|,3c36bTitvzRAJGGJASZEE0,TURN OVER,5zt8nriwNFRlrZD3Gi4NRI,SF9,7LOmc7gyMVMOWF8qwEdn2X,51.0,27.0,2021-07-05,0.731,0.846,2.0,-3.744,1.0,0.0631,0.117,0.0,0.0371,0.854,139.982,211654.0,0.6184259999999999,0.117,0.85,-0.49977112,-0.8480275,-0.21670452,-1.4549171,1
Love Again,2LhnrabH3UzUfvAIvj2qLi,TURN OVER,5zt8nriwNFRlrZD3Gi4NRI,SF9,7LOmc7gyMVMOWF8qwEdn2X,51.0,27.0,2021-07-05,0.596,0.74,0.0,-3.543,1.0,0.0349,0.535,0.0,0.328,0.388,95.985,202840.0,0.44104,0.535,0.5640000000000001,1.3559496,-0.001390785,0.27291104,-0.33735663,1
Off My Mind,0Ca68n3S0mwoIojuMKhye9,TURN OVER,5zt8nriwNFRlrZD3Gi4NRI,SF9,7LOmc7gyMVMOWF8qwEdn2X,51.0,22.0,2021-07-05,0.649,0.807,9.0,-3.056,0.0,0.189,0.0946,1.36e-06,0.068,0.583,111.852,199797.0,0.5237430000000001,0.09459864,0.6950000000000001,0.4741634,-1.6873003,-1.1634585,-0.20788723,1
Fanatic,5MRlC94xbA0t53uVMKAedH,TURN OVER,5zt8nriwNFRlrZD3Gi4NRI,SF9,7LOmc7gyMVMOWF8qwEdn2X,51.0,26.0,2021-07-05,0.723,0.789,2.0,-3.481,0.0,0.116,0.0953,0.0,0.263,0.728,160.02,192126.0,0.570447,0.0953,0.7585,0.13072276,-2.107844,0.15542755,-2.6869116,3
Hey Hi Bye,56fFg72tWTWWOZJwpKr5Tt,TURN OVER,5zt8nriwNFRlrZD3Gi4NRI,SF9,7LOmc7gyMVMOWF8qwEdn2X,51.0,22.0,2021-07-05,0.594,0.943,5.0,-3.164,0.0,0.0468,0.00105,0.0,0.328,0.615,97.018,207570.0,0.5601419999999999,0.00105,0.7789999999999999,0.91778696,-0.34147015,-0.42341202,-0.10464993,1
Go through a prism - Intro,5xoOAulkd74iQDE6xkx2WX,PRISM,55wOUQkFq1apQ6Rw85bokc,"이진주, RabidAnce","23Wa8J9In0p3ui8BfoJXqn, 6GtE0q6Yr3TfYfZvdHlSiD",1.0,0.0,2021-07-07,0.261,0.429,5.0,-7.097,1.0,0.0333,0.932,0.95,0.125,0.218,98.101,86838.0,0.111969,-0.0179999999999999,0.3235,0.011928648,-0.17290157,1.7425855,2.5251174,1
I can prove (feat. Richard Yongjae O'Neill),7H8gZVPuHP16j3WPr4AzAu,PRISM,55wOUQkFq1apQ6Rw85bokc,"권태은, RabidAnce, Richard Yongjae O'Neill","6LSwaR9onKIbAgCfX86EI6, 6GtE0q6Yr3TfYfZvdHlSiD, 2NHEqUrdDTr5S6DaPqWYYn",23.0,1.0,2021-07-07,0.281,0.65,3.0,-3.012,1.0,0.036,0.732,2.68e-05,0.158,0.206,104.679,288579.0,0.18265,0.7319732,0.428,0.862232,-1.5207675,1.4676784,2.1935053,1
The edge of love,3yviKhw9Xl9iX6QY9omcBD,PRISM,55wOUQkFq1apQ6Rw85bokc,"권태은, 이진주, RabidAnce","6LSwaR9onKIbAgCfX86EI6, 23Wa8J9In0p3ui8BfoJXqn, 6GtE0q6Yr3TfYfZvdHlSiD",1.0,0.0,2021-07-07,0.261,0.263,3.0,-8.524,1.0,0.0357,0.936,1.81e-06,0.122,0.19,141.807,307710.0,0.068643,0.93599819,0.2265,-1.7388315,-4.161905,2.649575,1.7062101,4
상주 아리랑,0IdrBOYia6BkWRsBvsRcZ1,PRISM,55wOUQkFq1apQ6Rw85bokc,"권태은, RabidAnce","6LSwaR9onKIbAgCfX86EI6, 6GtE0q6Yr3TfYfZvdHlSiD",1.0,0.0,2021-07-07,0.201,0.447,4.0,-6.794,0.0,0.0464,0.892,3.72e-06,0.0993,0.145,79.462,440300.0,0.089847,0.89199628,0.296,1.0336888,-1.8094429,1.6482021,4.5050216,1
Ti Pathos,4WNPav5oDtJHYE188HglJ3,PRISM,55wOUQkFq1apQ6Rw85bokc,"Dimitris Lagios, RabidAnce","4vC5DP4f9UdFEJRJ64AbFI, 6GtE0q6Yr3TfYfZvdHlSiD",3.0,1.0,2021-07-07,0.496,0.601,10.0,-4.779,0.0,0.0479,0.53,1.89e-05,0.35,0.325,93.158,346636.0,0.2980959999999999,0.5299811,0.4629999999999999,2.158665,0.15476516,0.40612414,-0.19494827,1
Beautiful life,1uPlBxussACRBeH5FqZzK5,PRISM,55wOUQkFq1apQ6Rw85bokc,"권태은, RabidAnce","6LSwaR9onKIbAgCfX86EI6, 6GtE0q6Yr3TfYfZvdHlSiD",1.0,0.0,2021-07-07,0.588,0.631,1.0,-4.33,1.0,0.0319,0.469,0.0,0.0745,0.19,124.041,258086.0,0.3710279999999999,0.469,0.4105,-0.047696635,-0.7767943,0.5062821,0.23154834,1
몽금포 타령,2FvXSWfG1QswrGPmRLyDWI,PRISM,55wOUQkFq1apQ6Rw85bokc,"서도민요, 권태은, RabidAnce","0U7OJjuamHgmijPkxxEhkh, 6LSwaR9onKIbAgCfX86EI6, 6GtE0q6Yr3TfYfZvdHlSiD",1.0,0.0,2021-07-07,0.2,0.387,7.0,-6.027,0.0,0.0317,0.804,2.26e-05,0.142,0.0761,94.482,436586.0,0.0774,0.8039774000000001,0.23155,1.1765995,-2.0592277,1.8993071,4.355028,1
Never gonna give you up,6AVxXnlmdpALE0zwY65bER,PRISM,55wOUQkFq1apQ6Rw85bokc,"Stock, Aitken & Waterman, RabidAnce","7uWFcsVZyYbb22IHGXXq6n, 5ynM6NnYx1IJsqER7ilxA6, 6GtE0q6Yr3TfYfZvdHlSiD",1.0,0.0,2021-07-07,0.684,0.803,10.0,-4.848,0.0,0.0366,0.0068,4.24e-05,0.154,0.937,113.596,218103.0,0.5492520000000001,0.0067576,0.8700000000000001,-0.13680711,0.12933838,-0.4761231,-0.9438143,1
Someday we'll meet (feat. 이진주) - Outro,44seVzO2L8ayxfsrOu8pOW,PRISM,55wOUQkFq1apQ6Rw85bokc,"권태은, RabidAnce, 이진주","6LSwaR9onKIbAgCfX86EI6, 6GtE0q6Yr3TfYfZvdHlSiD, 23Wa8J9In0p3ui8BfoJXqn",1.0,0.0,2021-07-07,0.471,0.0215,3.0,-24.362,1.0,0.0584,0.991,0.947,0.156,0.126,58.413,243610.0,0.0101264999999999,0.044,0.07375,-6.2342014,1.2989323,4.5451293,3.8759384,4
I Got A Feeling,0fe8LkmsxmacilXLCsST4s,I Got A Feeling,5Bj1t4XYpFEL7oGVJbJgmM,Coogie,0IznZPMUyaPGdqfP4oqBja,50.0,15.0,2021-07-04,0.862,0.531,4.0,-6.109,0.0,0.141,0.0151,0.0,0.1,0.494,116.975,134973.0,0.457722,0.0151,0.5125,-0.036026135,-1.4438546,-0.7090137,0.120919555,1
What (Feat. Wonstein),7J0FXQA7ZQiGVD3fKqXTdE,I Got A Feeling,5Bj1t4XYpFEL7oGVJbJgmM,"Coogie, Wonstein","0IznZPMUyaPGdqfP4oqBja, 5o615XColiSVMPDWlslKSk",60.0,25.0,2021-07-04,0.801,0.611,11.0,-6.006,0.0,0.158,0.000343,0.0,0.0596,0.545,126.072,217907.0,0.489411,0.000343,0.5780000000000001,-0.011247769,-1.6284419,-0.7968118,-0.11931367,1
Out of my way (Feat. The Quiett),2PAd7yYElIwMXYbeliVG0d,I Got A Feeling,5Bj1t4XYpFEL7oGVJbJgmM,"Coogie, The Quiett","0IznZPMUyaPGdqfP4oqBja, 2qI1pO64eYqGUiv1XTw4cy",50.0,13.0,2021-07-04,0.634,0.716,10.0,-5.852,0.0,0.29,0.00092,0.0,0.102,0.61,125.368,135133.0,0.453944,0.00092,0.663,0.36509913,-3.215835,-2.1965523,-0.5599488,5
Swoosh (Feat. lIlBOI),4z85t00YBjg22vMozPo84W,I Got A Feeling,5Bj1t4XYpFEL7oGVJbJgmM,"Coogie, lIlBOI","0IznZPMUyaPGdqfP4oqBja, 25wMXkplvEHJpJHX8A6Ved",54.0,12.0,2021-07-04,0.687,0.849,1.0,-5.338,0.0,0.354,0.0915,0.0,0.243,0.554,99.906,151440.0,0.583263,0.0915,0.7015,1.5427904,-3.522987,-3.5172336,-0.17805165,5
"SWIPE (Feat. Ourealgoat, Lil Nekh)",6mN2YrehU3jXygqXZaPvYM,I Got A Feeling,5Bj1t4XYpFEL7oGVJbJgmM,"Coogie, Ourealgoat, Touch the Sky","0IznZPMUyaPGdqfP4oqBja, 3YRGcoHMIvWleQfa0qa1D1, 5DimH6eLRBfesct7V25Juk",50.0,11.0,2021-07-04,0.84,0.803,11.0,-4.375,0.0,0.0516,0.121,0.0,0.22,0.866,115.003,187387.0,0.67452,0.121,0.8345,0.12174493,-0.065750726,-0.5879029,-1.0113474,1
"UP & DOWN (Feat. Mirani, PENOMECO)",4pG8mbqI2Jt6hcc7vrtYFJ,I Got A Feeling,5Bj1t4XYpFEL7oGVJbJgmM,"Coogie, MIRANI, PENOMECO","0IznZPMUyaPGdqfP4oqBja, 6N7b9mUVwn885jI7RRg8no, 1MAUqH0haKBYbjpknTfreY",53.0,12.0,2021-07-04,0.752,0.848,7.0,-5.214,0.0,0.0496,0.139,0.0,0.101,0.857,137.987,226613.0,0.6376959999999999,0.139,0.8525,-0.48948145,-0.6554676,-0.19147381,-1.3660539,1
Hold Up,2zfMaoS7QHQ8svDFxULfvW,I Got A Feeling,5Bj1t4XYpFEL7oGVJbJgmM,Coogie,0IznZPMUyaPGdqfP4oqBja,50.0,16.0,2021-07-04,0.761,0.545,1.0,-4.141,1.0,0.0863,0.0028,0.0,0.112,0.576,173.965,182120.0,0.414745,0.0028,0.5605,-0.8781523,-2.9661539,0.9503871,-2.3226643,3
Kilo (Bonus Track),3B0e9zSnuKBuo8qoFKgtj6,I Got A Feeling,5Bj1t4XYpFEL7oGVJbJgmM,Coogie,0IznZPMUyaPGdqfP4oqBja,50.0,8.0,2021-07-04,0.829,0.579,4.0,-5.953,0.0,0.0792,0.289,0.0,0.138,0.387,120.051,177667.0,0.4799909999999999,0.289,0.483,9.781122e-05,-0.9051569,-0.07864988,0.19311947,1
Beautiful world,4QDgwWEeYZQAlq6G2Rd06f,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Jeong Dong Won,7fB8Qn00ToFmUY3mAJJSki,44.0,2.0,2021-07-06,0.683,0.575,5.0,-5.311,1.0,0.0315,0.416,0.0,0.187,0.541,121.863,216160.0,0.392725,0.416,0.558,-0.24430764,-0.5803328,0.2108449,0.053638756,1
SOUL LADY,4FeFbNanIwkFIPOMXwrQfH,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Lee Chanwon,1XlyP7FKwWs9j8GTdk5m4k,29.0,0.0,2021-07-06,0.495,0.547,3.0,-6.361,0.0,0.0283,0.56,0.0,0.103,0.239,77.034,221707.0,0.270765,0.56,0.393,0.11748436,-0.62914413,0.4248887,0.9667213,1
You have to have a pretty heart,2vZql7lBVha89g08cBPFbC,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,YOUNGTAK,0qDHjPB7TJPxYaQ0CWMEU4,36.0,0.0,2021-07-06,0.702,0.847,2.0,-6.218,0.0,0.0274,0.0919,3.38e-05,0.336,0.933,134.265,148400.0,0.594594,0.0918662,0.89,0.7058853,-0.33276173,-0.4083535,-2.209052,1
On the street,3vCPuKsmc060C9YIjWnEoh,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Lee Chanwon,1XlyP7FKwWs9j8GTdk5m4k,29.0,0.0,2021-07-06,0.487,0.537,4.0,-6.723,1.0,0.0297,0.717,0.0,0.148,0.247,132.092,246360.0,0.261519,0.717,0.392,-0.49577332,-1.3661815,0.8170768,0.23306736,1
We make a good pair,6x0wVUXugwRLUWzUfg2Wth,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Lim Young Woong,75MOYjGEyyH5U4ZFHOPvxR,63.0,25.0,2021-07-06,0.559,0.655,10.0,-5.872,1.0,0.0368,0.665,0.0,0.0931,0.772,86.739,182813.0,0.366145,0.665,0.7135,-0.33962232,0.16956913,-0.41581643,0.7530332,1
Smiling Angel,4qmuxU1snTMS2QgoMZnEhD,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Jeong Dong Won,7fB8Qn00ToFmUY3mAJJSki,44.0,6.0,2021-07-06,0.735,0.738,6.0,-5.547,0.0,0.0435,0.337,0.0,0.0747,0.637,116.0,184413.0,0.54243,0.337,0.6875,-0.12739432,-0.3053756,0.08593583,-0.1086818,1
Plum Blossom,7Cnlm2xCDwwRNnwUIPSXyp,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Jang Minho,2SeVOe0CXUEKtCq3BR5A0v,26.0,0.0,2021-07-06,0.522,0.627,4.0,-4.267,0.0,0.0374,0.546,0.0,0.143,0.372,94.485,206400.0,0.327294,0.546,0.4995,0.12732178,-0.39490184,0.26579043,0.67457795,1
CHILDISH ADULT,0wDu1YYkBDLnBurehwUBJo,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,YOUNGTAK,0qDHjPB7TJPxYaQ0CWMEU4,36.0,3.0,2021-07-06,0.583,0.739,6.0,-5.322,0.0,0.0454,0.543,0.0,0.11,0.502,114.87,173253.0,0.4308369999999999,0.543,0.6205,-0.08041778,-0.47001252,0.2804151,0.124192506,1
WE SHOULD'VE BEEN FRIENDS,4p2SVQMrtROFLz0JGicNOI,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Kim Heejae,02mf5BLKtAfIkAKozHPmU5,33.0,0.0,2021-07-06,0.555,0.455,4.0,-6.474,1.0,0.0326,0.667,0.0,0.105,0.171,123.928,196093.0,0.252525,0.667,0.313,-0.5069197,-1.0875365,0.52490485,0.56479996,1
NO,4LNXTkc6B51celXeaAGlfG,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Jang Minho,2SeVOe0CXUEKtCq3BR5A0v,26.0,0.0,2021-07-06,0.361,0.55,0.0,-5.517,0.0,0.0609,0.736,0.0,0.242,0.319,144.979,189813.0,0.19855,0.736,0.4345,-0.7090829,-2.756428,1.9474827,-0.48906282,1
Amazing You,1wkrebxynusFypVePgQmuU,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Lim Young Woong,75MOYjGEyyH5U4ZFHOPvxR,63.0,27.0,2021-07-06,0.511,0.481,5.0,-6.734,1.0,0.0502,0.723,0.0,0.1,0.245,68.27,294573.0,0.245791,0.723,0.363,-0.19234157,-0.77123094,0.33246055,1.1041182,1
You are my man,5yd9PJoRkvYNsDgFab3fXj,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Kim Heejae,02mf5BLKtAfIkAKozHPmU5,33.0,0.0,2021-07-06,0.64,0.779,11.0,-5.314,0.0,0.0322,0.162,0.0,0.374,0.764,140.003,211960.0,0.49856,0.162,0.7715000000000001,1.3051803,-0.597991,-0.050647542,-2.3524814,1
Beautiful world (MR),0Vjs3Kt38jGvxJ2G7HfLyX,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Jeong Dong Won,7fB8Qn00ToFmUY3mAJJSki,44.0,0.0,2021-07-06,0.691,0.644,5.0,-8.391,1.0,0.0264,0.033,0.736,0.179,0.589,122.006,216160.0,0.4450039999999999,-0.703,0.6165,-0.46436667,1.1457188,1.5993502,-0.5489838,0
SOUL LADY (MR),7zRMEihRuRcZf7uMkDht0o,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Lee Chanwon,1XlyP7FKwWs9j8GTdk5m4k,29.0,0.0,2021-07-06,0.598,0.388,3.0,-8.735,0.0,0.0283,0.0898,0.853,0.0963,0.283,77.021,221707.0,0.232024,-0.7632,0.3355,-0.43982428,1.6210024,2.4455433,0.3336413,0
You have to have a pretty heart (MR),1PC93fsTPLyOCxFk0sdkq5,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,YOUNGTAK,0qDHjPB7TJPxYaQ0CWMEU4,36.0,0.0,2021-07-06,0.598,0.761,7.0,-8.114,0.0,0.0329,0.000256,0.687,0.294,0.943,134.29,148400.0,0.455078,-0.686744,0.852,0.11664734,1.264464,1.38507,-2.8905935,0
On the street (MR),53XO8AuzUuWeEzBLUXCyHk,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Lee Chanwon,1XlyP7FKwWs9j8GTdk5m4k,29.0,0.0,2021-07-06,0.588,0.444,4.0,-9.922,1.0,0.0282,0.134,0.871,0.143,0.134,132.134,246360.0,0.2610719999999999,-0.737,0.289,-0.8787773,1.9794941,3.740715,-0.302329,0
We make a good pair (MR),62wfJo4HJCdklMIXUQl4c1,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Lim Young Woong,75MOYjGEyyH5U4ZFHOPvxR,63.0,0.0,2021-07-06,0.559,0.742,10.0,-9.015,1.0,0.0335,0.068,0.835,0.111,0.879,174.062,182813.0,0.414778,-0.7669999999999999,0.8105,-2.2078137,-0.19676249,4.358193,-5.4788747,3
Smiling Angel (MR),525c2IrifRnyHXEQ4nqQii,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Jeong Dong Won,7fB8Qn00ToFmUY3mAJJSki,44.0,0.0,2021-07-06,0.704,0.704,6.0,-9.213,0.0,0.028,0.00743,0.9,0.0859,0.557,115.98,184413.0,0.4956159999999999,-0.89257,0.6305000000000001,-0.89369184,3.107987,3.3598497,-0.8593283,0
Plum Blossom (MR),6e0dwHIVopGQKeHRd6IH8c,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Jang Minho,2SeVOe0CXUEKtCq3BR5A0v,26.0,0.0,2021-07-06,0.662,0.588,4.0,-8.775,0.0,0.0229,0.0262,0.856,0.15,0.32,93.98,206400.0,0.389256,-0.8298,0.4539999999999999,-0.47348732,2.269287,2.7942255,-0.15571281,0
CHILDISH ADULT (MR),6O3Wf6H60agCCBvBfF2TXO,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,YOUNGTAK,0qDHjPB7TJPxYaQ0CWMEU4,36.0,0.0,2021-07-06,0.7,0.665,1.0,-7.143,0.0,0.0386,0.0907,0.641,0.11,0.331,114.914,173267.0,0.4654999999999999,-0.5503,0.498,0.013096012,0.41362444,1.0591546,0.02440545,1
WE SHOULD'VE BEEN FRIENDS (MR),6as0m99fLVc3z0nQ1zvjh2,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Kim Heejae,02mf5BLKtAfIkAKozHPmU5,33.0,0.0,2021-07-06,0.597,0.277,4.0,-10.6,1.0,0.0349,0.241,0.863,0.105,0.122,123.967,196080.0,0.165369,-0.622,0.1995,-1.065274,1.8944609,3.44333,0.17638749,0
NO (MR),2V8q21NlFcbMEFqnqKB91t,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Jang Minho,2SeVOe0CXUEKtCq3BR5A0v,26.0,0.0,2021-07-06,0.426,0.314,0.0,-10.757,0.0,0.0302,0.494,0.889,0.257,0.125,144.009,189813.0,0.133764,-0.395,0.2195,-1.3258023,-0.35255095,3.5743067,-0.5372958,0
Amazing You (MR),4Usin2JnEavMZ6T49Ekk3L,Love call center PART62,53UqUPiqdUlfZOBlaWCytU,Lim Young Woong,75MOYjGEyyH5U4ZFHOPvxR,63.0,0.0,2021-07-06,0.712,0.315,5.0,-9.985,1.0,0.0328,0.399,0.933,0.0966,0.114,136.052,294587.0,0.2242799999999999,-0.534,0.2145,-1.4058328,1.6498276,3.230505,-0.26553735,0
